word,count
개추,2.0
개충격,1.0
개킹,1.0
개판,2.0
개편,2.0
개편하노,1.0
개힝,1.0
객관적,5.0
객관화,6.0
갠톡으,3.0
갤러,5.0
갤러리,17.0
갤러리임,1.0
갤러리주변,1.0
갤러리페르소나,1.0
갤에,5.0
갭,3.0
걑,1.0
걑고,1.0
걔,56.0
걔네,1.0
걔네집,1.0
걘,9.0
걜,1.0
거,1072.0
거3,1.0
거6,1.0
거가,2.0
거가태,1.0
거갓,1.0
거같애,1.0
거같에,1.0
거같움,1.0
거거,2.0
거겟지,2.0
거겧지,1.0
거구,2.0
거기,32.0
거기도,1.0
거기인프피,1.0
거내,1.0
거내가,1.0
거노,2.0
거다혈,1.0
거대,1.0
거도,1.0
거동,1.0
거동급,1.0
거라,2.0
거라니,1.0
거라더,2.0
거라이거,1.0
거란,1.0
거랑,11.0
거래,2.0
거래처,3.0
거랜,1.0
거려,4.0
거로,2.0
거르기,1.0
거름,1.0
거리,43.0
거리감,6.0
거리낌,2.0
거림,7.0
거만,1.0
거말야,1.0
거맛,1.0
거면,1.0
거명,1.0
거물,1.0
거반,1.0
거보,4.0
거보단,1.0
거보소,1.0
거본인,1.0
거부,3.0
거부감,1.0
거부반응,1.0
거뿐,1.0
거사,1.0
거사다주,1.0
거성,1.0
거시기,1.0
거실,1.0
거심,1.0
거여,2.0
거울,3.0
거울셀카,1.0
거의,1.0
거이,1.0
거인,1.0
거인건,1.0
거일,2.0
거임,78.0
거임ㅇㅇ,1.0
거임그때,1.0
거임잇팁,1.0
거임카,1.0
거잖,1.0
거절,32.0
거지,79.0
거지과거,1.0
거지대화,1.0
거지상대,1.0
거지인간,1.0
거짓,2.0
거짓말,20.0
거최고,1.0
거템포,1.0
거품,1.0
거하,1.0
거하나,1.0
거호감,1.0
걱정,43.0
걱정댐,1.0
걱정되,1.0
걱정때문,1.0
걱정상대방,1.0
걱정안,1.0
걱정임,1.0
건,166.0
건ㅇ,1.0
건가요,2.0
건강,18.0
건강검진결과,1.0
건강염려증,1.0
건강인,1.0
건강인프피,1.0
건갘,1.0
건너,1.0
건너건너,1.0
건덕지,2.0
건데안읽씹,1.0
건도,1.0
건도무지,1.0
건둘,1.0
건디,1.0
건물,2.0
건성,2.0
건수,1.0
건안착,1.0
건요요,1.0
건이유,1.0
건조,3.0
걸,17.0
걸가,1.0
걸기,1.0
걸레,7.0
걸레년,1.0
걸레놈,1.0
걸레라,2.0
걸음,1.0
걸음걸이,1.0
걸음일,1.0
걸이,1.0
걸작,2.0
검,1.0
검사,30.0
검사사이트,1.0
검색,12.0
검스,1.0
검열,1.0
검은색,1.0
검이,1.0
검증,2.0
검진,2.0
검찰,1.0
검찰조사,1.0
겁,16.0
겁쟁이,1.0
