word,count
검열,2.0
검은색,1.0
검정,1.0
검정색,1.0
검증,3.0
검지,1.0
검토,1.0
검프,1.0
겁,20.0
것9,1.0
것긍정적,1.0
것들,1.0
것들보,1.0
것때문,1.0
것보소,1.0
것인가,1.0
것임,1.0
것임대부분,1.0
겉,37.0
겉모습,2.0
겉바속촉,2.0
겉속,1.0
겉치레,1.0
겉핡기,1.0
겉핥기,1.0
게,20.0
게거품,1.0
게다,2.0
게리체프먼이라,1.0
게시,5.0
게시글,4.0
게시물,6.0
게시판,3.0
게으름,3.0
게이,7.0
게이바,1.0
게이지,4.0
게임,35.0
게임조금,1.0
게임초대,1.0
겐,17.0
겐세이,1.0
겔,3.0
겜,4.0
겜임,1.0
겟음,1.0
겟징,1.0
겠다,10.0
겠다다리,1.0
겠단,1.0
겠으,1.0
겠음,5.0
겠지,5.0
겨울,3.0
격,6.0
격려,2.0
격차,1.0
격투기,2.0
견디기,1.0
견본,1.0
견적서,1.0
견제,1.0
결,19.0
결과,27.0
결과물,3.0
결과적,5.0
결국,69.0
결단력,1.0
결론,35.0
결론사람,1.0
결론임,1.0
결백,1.0
결벽증,1.0
결별,1.0
결석,1.0
결실,1.0
결심,2.0
결여,5.0
결인,1.0
결정,15.0
결정기준,1.0
결정적,1.0
결정체,1.0
결정체임,1.0
결제,3.0
결제이후,1.0
결책,1.0
결핍,10.0
결함,2.0
결합,1.0
결혼,91.0
결혼가능,2.0
결혼생각,3.0
결혼생활,1.0
결혼식,1.0
결혼식장,1.0
결혼안해,1.0
결혼얘기,5.0
결혼적령기,2.0
결혼적령기라,1.0
결혼전,1.0
결혼전제,1.0
결혼초,1.0
결혼학,1.0
결혼학개론,1.0
결혼허락,1.0
겸,5.0
겸비,2.0
겸손,3.0
겸손따위,1.0
겹받침,1.0
겻,1.0
겼공,1.0
겼녀,1.0
경,2.0
경계,8.0
경계선,3.0
경계선상,1.0
경계심,1.0
경계태세,1.0
경고,3.0
경관,1.0
경력,1.0
경로,1.0
