word,count
각각,3.0
각보,1.0
각색,1.0
각성,1.0
각오,5.0
각자,7.0
각자갈,1.0
각자갈길가,1.0
각재,1.0
각하,1.0
각했,1.0
간,45.0
간가,1.0
간거,1.0
간격,4.0
간결,1.0
간단,1.0
간대,3.0
간도,1.0
간만,2.0
간부,1.0
간섭,9.0
간식,8.0
간식거리,1.0
간의,1.0
간이,1.0
간장,1.0
간장맛,1.0
간적,2.0
간접적,2.0
간지,2.0
간지도,1.0
간택,14.0
간택2,1.0
간파,2.0
간퍄,1.0
간편,1.0
간편하개,1.0
간한,1.0
간헐적,1.0
간호,1.0
간호대,1.0
간호사,1.0
갇히는,1.0
갈건,2.0
갈건지도,1.0
갈게,2.0
갈구,1.0
갈등,14.0
갈등관계,1.0
갈등상황,2.0
갈등주제,1.0
갈래,1.0
갈망,1.0
갈증,1.0
갈째,1.0
갈피,1.0
감,61.0
감2,1.0
감3,1.0
감4,1.0
감ㅋ,1.0
감ㅜ,1.0
감각,10.0
감각적,4.0
감각적사고,1.0
감각특이,1.0
감격,1.0
감과,1.0
감기,7.0
감기기운인지,1.0
감기약,2.0
감내,5.0
감당,3.0
감도,7.0
감도가,1.0
감독,1.0
감동,4.0
감량,1.0
감별,1.0
감별능력,1.0
감봉,2.0
감분위기,1.0
감사,15.0
감사링,1.0
감사링친구,1.0
감사해,1.0
감상,1.0
감성,8.0
감성적,5.0
감성팔,1.0
감수,1.0
감수성,1.0
감시,2.0
감시간,1.0
감식,1.0
감쓰,6.0
감안,2.0
감영,1.0
감이,2.0
감점,1.0
감정,135.0
감정거세,1.0
감정격,1.0
감정기복,5.0
감정낭비,2.0
감정때문,1.0
감정변화,1.0
감정상태,1.0
감정선,2.0
감정소모,1.0
감정소비,1.0
감정쓰레기통,2.0
감정안,1.0
감정의,3.0
감정이래,1.0
감정적,24.0
감정적인,1.0
감정적임내가,1.0
감정조절,1.0
감정폭팔,1.0
감정표현,4.0
감지,1.0
감집,1.0
감하,1.0
감형,1.0
감흥,4.0
갑,16.0
갑분,3.0
갑을,1.0
갑을관계,1.0
갑인,1.0
갑자,6.0
갑자기,1.0
갑툭튀,1.0
값,6.0
값어치,1.0
갓,7.0
갔으먄,1.0
강,20.0
강강,2.0
강남,4.0
강남역,1.0
강남역삼,1.0
강대,1.0
강도,3.0
강박,12.0
강박작용,1.0
강박증,5.0
강북,1.0
강성,1.0
강성훈,1.0
강아지,11.0
강아지산책,1.0
강아지상,1.0
강압,2.0
강압적,2.0
강약,5.0
강약약강,4.0
강약약강사회,1.0
강요,8.0
강원,1.0
강원도,1.0
강의,3.0
강점,1.0
강제,2.0
강조,1.0
강철,1.0
강철인간,1.0
강퇴,1.0
강하,1.0
강하면,1.0
강한,1.0
갖가지,1.0
갘,1.0
같간,1.0
같녜,1.0
같노,2.0
같다,1.0
같달,1.0
같앗,1.0
같애왜,1.0
같앵,1.0
같어,2.0
같에,2.0
같움,2.0
같으,2.0
같은데카톡으,1.0
같음집,1.0
개,198.0
개가,1.0
개간,1.0
개갓,1.0
개강,1.0
개개인,2.0
개걸레놈년,1.0
개고,1.0
개고수라,1.0
개구라,1.0
개국,1.0
개국공신,1.0
개그,5.0
개그감각,1.0
개극,3.0
개급발진,1.0
개기,1.0
개꼴,1.0
개꿀,3.0
개념,12.0
개념글,7.0
개념도,1.0
개노,1.0
개노답,1.0
개노맛,2.0
개노잼,2.0
개도,1.0
개돼지,2.0
개돼지새끼,1.0
개드립,1.0
개딴,1.0
개똥,2.0
개뜬금,1.0
개랑,1.0
개론,1.0
개마니마니햇는데댓글,1.0
개맘ㄹ,1.0
개망,1.0
개면,1.0
개못,1.0
개무시,5.0
개미,1.0
개박살,1.0
개발,6.0
개발자,3.0
개방,1.0
개방성,1.0
개방안,1.0
개방적,5.0
개벌레섹스충,1.0
개별,1.0
개별종목,1.0
개병신,1.0
개병신마냥하,1.0
개병신소리,1.0
개불안,1.0
개빡,6.0
개빡쳐,2.0
개사,1.0
개사ㅣ이,1.0
개상,1.0
개상또라이,1.0
개새끼,4.0
개서,1.0
개선,8.0
개선시간,1.0
개성,2.0
개소리,8.0
개수,1.0
개쉐이들,1.0
개신,1.0
개신기하노,1.0
개심,3.0
개싸이코,1.0
개쓰레기,1.0
개씨발,3.0
개씨발새끼,1.0
개씹,3.0
개씹억까,1.0
개씹울보새끼,1.0
개씹하,1.0
개아,1.0
개안,1.0
개어색해하,1.0
개연성,1.0
개오,1.0
개오반거,1.0
개웃기,1.0
개웃기노,1.0
개월,38.0
개월간,1.0
개월만,1.0
개위,1.0
개인,16.0
개인사,3.0
개인사업,1.0
개인시간,2.0
개인연락,1.0
개인적,35.0
개인적사정때문,1.0
개인적시간,1.0
개인적인,1.0
개인주의,2.0
개인주의자,1.0
개인플레이,1.0
개입,3.0
개자슥,1.0
개정,1.0
개정도,1.0
개조,3.0
개존맛탱,1.0
개좆,1.0
개좆밥,1.0
개좋앙,1.0
개중,3.0
개지,1.0
개지랄,7.0
개지럴,1.0
개차,1.0
개차것,1.0
개차게,1.0
개착,1.0
개천,1.0
개초,1.0
개초딩,1.0
개추,2.0
개충격,1.0
개치,1.0
개치임성향,1.0
개킹,1.0
개킹뱓,1.0
개판,2.0
개편,3.0
개편하노,1.0
개화,1.0
개화남,1.0
개힝,1.0
객,1.0
객관,1.0
객관성,1.0
객관적,14.0
객관적5,1.0
객관화,10.0
객인건,1.0
갠톡으,3.0
갤러,6.0
갤러리,24.0
갤러리실존인물,1.0
갤러리이름,1.0
갤러리임,1.0
갤러리페르소나,1.0
갤에,9.0
갭,3.0
갱생,1.0
갱생여지,1.0
걌,1.0
걑,1.0
걑고,1.0
걔,76.0
걔내들,1.0
걔내들이,1.0
걔네,5.0
걔네집,2.0
걔넨,1.0
걔들,1.0
걔보고,1.0
걔임,1.0
걔입장,1.0
걔한테,1.0
걘,8.0
거,1420.0
거0,1.0
거1,1.0
거2,1.0
거3,1.0
거4,1.0
거6,1.0
거가,2.0
거가태,1.0
거갓,1.0
거같애,1.0
거같에,1.0
거같움,1.0
거같음지말로,1.0
거겟지,2.0
거겠,1.0
거겧지,1.0
거구,4.0
거극성,1.0
거기,44.0
거기에,1.0
거남자,1.0
거내,1.0
거내가,2.0
거냐,1.0
거노,3.0
거다,1.0
거다나,1.0
거다매,1.0
거대,1.0
거도,2.0
거둔,1.0
거둔여구럼,1.0
거들,1.0
거때매,1.0
거라,5.0
거라니,1.0
거란,1.0
거랑,16.0
거래,10.0
거래량,1.0
거래처,4.0
거려,1.0
거로,7.0
거르기,1.0
거름,2.0
거리,58.0
거리감,2.0
거리낌,3.0
거림,4.0
거만,1.0
거맛,1.0
거먹자,1.0
거면,2.0
거명,1.0
거보,2.0
거보소,1.0
거부,7.0
거부감,2.0
거부반응,2.0
거부표현,1.0
거북이,1.0
거사,2.0
거사다주,1.0
거성,1.0
거세,1.0
거수,1.0
거실,1.0
거양보,1.0
거여,2.0
거울,3.0
거울뉴런,1.0
거울셀카,1.0
거유,1.0
거의,3.0
거인,3.0
거인건,1.0
거인지대부분,1.0
거일,2.0
거임,92.0
거임3,1.0
거임군면제,1.0
거임그때,1.0
거임나도,1.0
거임잇팁,1.0
거잖,1.0
거절,56.0
거절멘트,1.0
거절신호,1.0
거절안,3.0
거절한번,1.0
거절후,1.0
거지,85.0
거지과거,1.0
거지대화,1.0
거지상대,1.0
거지인간,1.0
거지자기,1.0
거짓말,57.0
거짓말침,1.0
거짓말탐지기,1.0
거템포,1.0
거품,1.0
거하,2.0
거하나,1.0
거하루,1.0
거호감,1.0
걱정,46.0
걱정때문,1.0
걱정상대방,1.0
걱정임,1.0
건,231.0
건2017년,1.0
건가나,1.0
건가여,1.0
건가요,2.0
건강,33.0
건강인,1.0
건강하다,1.0
건갘,1.0
건내가,1.0
건덕지,2.0
건물,1.0
건설적,1.0
건성,2.0
건수,1.0
건승하세요사랑,1.0
건아,1.0
건요요,1.0
건조,3.0
건지,2.0
건지안읽씹했다,1.0
건진,1.0
걸,26.0
걸레,6.0
걸레라,2.0
걸음,2.0
걸음일,1.0
걸이,1.0
검,1.0
검날조,1.0
검사,30.0
검색,14.0
검소,1.0
검스,1.0
검열,1.0
검은색,1.0
검증,5.0
검지,1.0
검찰,1.0
검찰조사,1.0
검토,1.0
겁,17.0
것9,1.0
것같노,1.0
것같애,1.0
것들,2.0
것들보,1.0
것뿐,1.0
것임,1.0
겅,2.0
