word,count
거임원래,1.0
거임절대,1.0
거임카,1.0
거잖,3.0
거절,52.0
거절멘트,1.0
거절신호,1.0
거절안,3.0
거절표시,1.0
거절하몀,1.0
거절한번,1.0
거절후,1.0
거지,104.0
거지근성,1.0
거지길,1.0
거지내가,1.0
거지대화,1.0
거지자기,1.0
거짓,3.0
거짓말,55.0
거짓말침,1.0
거짓말탐지기,1.0
거짓선동,1.0
거처,1.0
거최고,1.0
거하,1.0
거하루,1.0
걱정,52.0
걱정되,1.0
걱정임,1.0
건,248.0
건1,1.0
건2017년,1.0
건가나,1.0
건가여,1.0
건가요,1.0
건강,40.0
건강검진결과,1.0
건강관리,2.0
건강인,1.0
건강하다,1.0
건갘,1.0
건덕지,2.0
건데안읽씹,1.0
건도,1.0
건도무지,1.0
건둘,1.0
건디,1.0
건방,1.0
건보,1.0
건설적,2.0
건승하세요사랑,1.0
건아,1.0
건이유,1.0
건일,1.0
건전,1.0
건조,1.0
건지,3.0
건진,2.0
걸,27.0
걸가,1.0
걸랑,1.0
걸레,5.0
걸레라,1.0
걸레짓,1.0
걸머리,1.0
걸음,2.0
걸음일,1.0
걸이,1.0
검,1.0
검날조,1.0
검사,32.0
검사표,1.0
검색,11.0
검열,1.0
검정,1.0
검정색,1.0
검증,3.0
검지,1.0
검진,1.0
검토,1.0
겁,19.0
것9,1.0
것같애,1.0
것긍정적,1.0
것내가,1.0
것들,1.0
것보소,1.0
것뿐,1.0
겅,2.0
겅가,1.0
겉,24.0
겉모습,3.0
겉바속촉,2.0
겉보기,1.0
겉치레,1.0
게,27.0
게다,1.0
게시,3.0
게시글,2.0
게시물,9.0
게시판,3.0
게으름,4.0
게이,4.0
게이지,2.0
게이트,1.0
게인,1.0
게임,25.0
게임조금,1.0
게임초대,1.0
게임친구,1.0
겐,15.0
겐세이,1.0
겔,3.0
겜,2.0
겟군,1.0
겟음,2.0
겟지,2.0
겟징,1.0
겠넹ㅠ,1.0
겠노,1.0
겠다,9.0
겠단,1.0
겠으,1.0
겠음,3.0
겠지,6.0
겨울,3.0
격,5.0
격려,1.0
격리,1.0
격리때문,1.0
격식,1.0
격차,1.0
견,4.0
견디기,1.0
견본,1.0
견적서,1.0
견제,1.0
결,15.0
결과,17.0
결과물,2.0
결과인가,1.0
결과적,2.0
결국,50.0
